ID,Generator,Status,Result Status,Proxy Role,Keep SR,Has SR,Optimal,Rating,CPOR,PERMI_37,PERMI_38,PERMJ_37,PERMJ_38,PERMK_37,PERMK_38,POR_38,PRPOR,POR_37,GAS_MASS_INJ,GAS_MASS_PRD,WBP_INJ,WBP_PRD,WBT_INJ,WBT_PRD,Execution Node,Derived Case Name,MCMC Count,Comment
580,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.21E-06,1104.0404,1372.7273,1146.4646,609.09091,326.26263,778.78788,0.34242424,1707.0707,0.28484848,0,0,22597.303,22510.785,25,89.967827,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00580,0,
581,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.25E-06,1245.4545,1160.6061,1132.3232,100,651.51515,495.9596,0.3030303,10292.929,0.28787879,0,0,22691.375,22606.535,25,89.540009,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00581,0,
582,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.98E-06,283.83838,976.76768,1344.4444,198.9899,255.55556,1160.6061,0.34242424,4535.3535,0.28181818,0,0,22520.381,22435.416,25,87.928879,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00582,0,
583,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.38E-06,1344.4444,1174.7475,396.9697,495.9596,566.66667,807.07071,0.36363636,9686.8687,0.22424242,0,0,22417.5,22334.51,25,92.602119,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00583,0,
584,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.48E-06,1061.6162,1485.8586,1259.596,750.50505,1358.5859,1217.1717,0.16666667,2818.1818,0.16969697,0,0,22569.787,22483.686,25,89.706841,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00584,0,
585,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.85E-06,1075.7576,1217.1717,1174.7475,580.80808,481.81818,708.08081,0.33030303,10595.96,0.29090909,0,0,22602.174,22515.725,25,89.614899,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00585,0,
586,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.43E-06,255.55556,1005.0505,227.27273,1372.7273,411.11111,241.41414,0.37575758,4232.3232,0.36363636,0,0,22317.586,22239.916,25,89.047806,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00586,0,
587,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.96E-06,538.38384,1118.1818,1500,1259.596,1316.1616,1005.0505,0.36666667,9080.8081,0.23030303,0,0,22378.438,22292.053,25,88.277092,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00587,0,
588,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.37E-06,439.39394,976.76768,1089.899,1401.0101,1259.596,1316.1616,0.14242424,6252.5253,0.18181818,0,0,22417.031,22330.877,25,88.888306,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00588,0,
589,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.16E-06,524.24242,382.82828,1019.1919,297.9798,1033.3333,297.9798,0.14848485,5444.4444,0.16666667,0,0,22873.971,22787.812,25,87.442871,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00589,0,
590,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.69E-06,269.69697,524.24242,1089.899,1287.8788,934.34343,962.62626,0.34848485,7161.6162,0.3,0,0,22514.211,22427.664,25,86.610046,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00590,0,
591,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.86E-06,170.70707,1358.5859,100,1188.8889,1231.3131,835.35354,0.10909091,2515.1515,0.38787879,0,0,22121.076,22042.324,25,90.253632,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00591,0,
592,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.03E-06,1174.7475,693.93939,651.51515,891.91919,114.14141,976.76768,0.15454545,6959.596,0.38787879,0,0,22526.352,22448.352,25,90.269737,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00592,0,
593,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.39E-06,396.9697,1259.596,1118.1818,1471.7172,1089.899,1443.4343,0.11515152,3424.2424,0.14848485,0,0,22175.432,22090.566,25,89.963661,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00593,0,
594,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.08E-06,1415.1515,1160.6061,736.36364,1485.8586,637.37374,1118.1818,0.25454545,10494.949,0.14242424,0,0,22425.592,22337.803,25,91.319519,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00594,0,
595,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.47E-06,623.23232,1471.7172,241.41414,340.40404,736.36364,990.90909,0.39090909,2515.1515,0.23333333,0,0,22374.486,22299.48,25,93.474617,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00595,0,
596,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.00E-06,312.12121,1358.5859,213.13131,312.12121,538.38384,269.69697,0.12424242,2515.1515,0.15151515,0,0,22611.902,22534.225,25,93.80687,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00596,0,
597,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.82E-06,128.28283,990.90909,764.64646,1005.0505,1061.6162,1203.0303,0.35454545,4535.3535,0.18484848,0,0,22301.223,22215.727,25,88.614357,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00597,0,
598,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.83E-06,1245.4545,297.9798,297.9798,594.94949,382.82828,580.80808,0.37878788,10494.949,0.33333333,0,0,22420.486,22346.309,25,90.598541,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00598,0,
599,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,7.74E-06,312.12121,750.50505,1019.1919,849.49495,1386.8687,990.90909,0.12424242,2818.1818,0.4,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00599,0,
600,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.74E-06,778.78788,114.14141,467.67677,1273.7374,835.35354,1500,0.27878788,7767.6768,0.29090909,0,0,22632.564,22554.109,25,85.757225,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00600,0,
601,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.68E-06,609.09091,1386.8687,906.06061,227.27273,1429.2929,1344.4444,0.28181818,10191.919,0.4,0,0,22560.061,22477.996,25,89.129707,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00601,0,
602,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.15E-06,665.65657,1132.3232,467.67677,623.23232,1500,1358.5859,0.18181818,9282.8283,0.31515152,0,0,22487.223,22407.213,25,91.348549,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00602,0,
603,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.96E-06,778.78788,467.67677,623.23232,807.07071,863.63636,283.83838,0.29393939,8979.798,0.32424242,0,0,22584.912,22504.256,25,89.652016,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00603,0,
604,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.52E-06,934.34343,962.62626,566.66667,411.11111,524.24242,1344.4444,0.36666667,2313.1313,0.31212121,0,0,22528.213,22450.127,25,90.948441,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00604,0,
605,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.95E-06,1330.303,1217.1717,1500,736.36364,962.62626,510.10101,0.28484848,5747.4747,0.20606061,0,0,22539.982,22453.396,25,89.299225,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00605,0,
606,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.21E-06,863.63636,128.28283,722.22222,1231.3131,1075.7576,1132.3232,0.39090909,9888.8889,0.33939394,0,0,22796.824,22717.59,25,86.615189,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00606,0,
607,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.25E-06,1033.3333,1457.5758,411.11111,1401.0101,651.51515,481.81818,0.20606061,5141.4141,0.2,0,0,22145.1,22060.344,25,91.675003,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00607,0,
608,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.90E-06,1174.7475,637.37374,283.83838,552.52525,580.80808,1287.8788,0.13636364,1606.0606,0.36363636,0,0,22341.811,22268.99,25,91.935524,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00608,0,
609,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.83E-06,1358.5859,156.56566,778.78788,934.34343,1217.1717,453.53535,0.37575758,3020.202,0.26969697,0,0,22670.303,22585.785,25,88.738098,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00609,0,
610,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.11E-06,255.55556,1217.1717,1005.0505,637.37374,1372.7273,326.26263,0.32424242,5343.4343,0.30606061,0,0,22368.461,22284.199,25,89.294205,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00610,0,
611,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.74E-06,439.39394,297.9798,1330.303,538.38384,1500,439.39394,0.28181818,1000,0.23939394,0,0,22713.078,22627.727,25,85.339607,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00611,0,
612,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.99E-06,1245.4545,1372.7273,495.9596,1033.3333,722.22222,1005.0505,0.19090909,3929.2929,0.13636364,0,0,22225.762,22137.695,25,92.424744,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00612,0,
613,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.26E-06,481.81818,1203.0303,283.83838,1005.0505,835.35354,453.53535,0.32727273,1505.0505,0.31515152,0,0,22264.307,22186.438,25,90.580238,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00613,0,
614,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.65E-06,368.68687,948.48485,609.09091,184.84848,269.69697,156.56566,0.26363636,1505.0505,0.15757576,0,0,22632.395,22550.23,25,90.422943,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00614,0,
615,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.12E-06,213.13131,1330.303,750.50505,1259.596,750.50505,142.42424,0.34545455,10494.949,0.2,0,0,22207.383,22121.547,25,89.798668,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00615,0,
616,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.44E-06,651.51515,665.65657,1075.7576,594.94949,524.24242,1259.596,0.33030303,5545.4545,0.13636364,0,0,22626.107,22540.391,25,88.663818,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00616,0,
617,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.77E-06,198.9899,792.92929,1245.4545,1146.4646,128.28283,1005.0505,0.14242424,5848.4848,0.13636364,0,0,22404.031,22317.986,25,87.486748,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00617,0,
618,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.90E-06,708.08081,128.28283,1089.899,368.68687,411.11111,283.83838,0.10909091,6050.5051,0.13636364,0,0,23409.432,23323.152,25,86.946655,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00618,0,
619,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.12E-06,1316.1616,934.34343,637.37374,962.62626,1287.8788,283.83838,0.17878788,6656.5657,0.26363636,0,0,22504.115,22417.783,25,91.363991,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00619,0,
620,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.58E-06,722.22222,1174.7475,1047.4747,637.37374,510.10101,1401.0101,0.18787879,3626.2626,0.11212121,0,0,22591.457,22505.244,25,89.576828,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00620,0,
621,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.81E-06,1358.5859,877.77778,255.55556,1302.0202,990.90909,255.55556,0.23333333,3121.2121,0.15454545,0,0,22092.439,22008.391,25,90.366646,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00621,0,
622,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.36E-06,736.36364,156.56566,736.36364,990.90909,184.84848,807.07071,0.10909091,8070.7071,0.11515152,0,0,23021.197,22934.496,25,87.263695,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00622,0,
623,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.52E-06,835.35354,750.50505,764.64646,623.23232,891.91919,467.67677,0.37575758,2111.1111,0.17575758,0,0,22598.494,22511.303,25,89.77005,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00623,0,
624,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.42E-06,1203.0303,495.9596,382.82828,821.21212,637.37374,1047.4747,0.36060606,1202.0202,0.28484848,0,0,22469.191,22389.756,25,90.498009,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00624,0,
625,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.29E-06,1457.5758,1174.7475,891.91919,849.49495,114.14141,184.84848,0.2030303,7060.6061,0.19090909,0,0,22556.855,22470.23,25,90.753174,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00625,0,
626,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.11E-06,637.37374,156.56566,920.20202,1047.4747,1245.4545,1344.4444,0.11515152,3424.2424,0.19090909,0,0,23021.912,22935.162,25,87.040657,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00626,0,
627,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,8.02E-06,142.42424,114.14141,1358.5859,227.27273,764.64646,1429.2929,0.14545455,7363.6364,0.10606061,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00627,0,
628,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.62E-06,425.25253,962.62626,1203.0303,538.38384,1160.6061,1429.2929,0.33939394,2515.1515,0.24545455,0,0,22502.875,22415.834,25,88.029076,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00628,0,
629,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.85E-06,566.66667,962.62626,948.48485,849.49495,863.63636,920.20202,0.34545455,10090.909,0.29393939,0,0,22493.449,22406.65,25,89.849495,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00629,0,
630,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.15E-06,114.14141,510.10101,368.68687,807.07071,156.56566,920.20202,0.16969697,2919.1919,0.26060606,0,0,22506.73,22430.361,25,87.398537,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00630,0,
631,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.17E-06,1047.4747,792.92929,566.66667,453.53535,425.25253,1500,0.16666667,2313.1313,0.22121212,0,0,22699.896,22616.635,25,91.398361,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00631,0,
632,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.11E-06,948.48485,821.21212,1231.3131,453.53535,1330.303,962.62626,0.14242424,8575.7576,0.32121212,0,0,22673.646,22587.676,25,89.013573,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00632,0,
633,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.94E-06,1302.0202,990.90909,467.67677,1047.4747,100,1174.7475,0.18787879,3626.2626,0.39090909,0,0,22351.541,22274.01,25,91.38681,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00633,0,
634,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.48E-06,283.83838,184.84848,382.82828,693.93939,962.62626,184.84848,0.24242424,2414.1414,0.24545455,0,0,22843.705,22769.443,25,86.774139,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00634,0,
635,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.73E-06,891.91919,1104.0404,1457.5758,750.50505,453.53535,679.79798,0.17272727,4636.3636,0.22424242,0,0,22518.465,22431.443,25,88.982208,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00635,0,
636,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.77E-06,524.24242,170.70707,1160.6061,821.21212,1231.3131,863.63636,0.22424242,1606.0606,0.4,0,0,22789.762,22708.682,25,86.10997,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00636,0,
637,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.63E-06,354.54545,1160.6061,906.06061,948.48485,623.23232,1047.4747,0.25151515,5242.4242,0.36969697,0,0,22401.238,22315.775,25,88.996216,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00637_1,0,
638,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.63E-06,1160.6061,906.06061,128.28283,283.83838,1485.8586,1358.5859,0.39393939,9181.8182,0.25454545,0,0,21963.643,21891.293,25,93.957947,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00638,0,
639,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,FALSE,0,6.89E-06,368.68687,340.40404,1386.8687,1500,467.67677,566.66667,0.21818182,9888.8889,0.35151515,2738198.2,2590167.2,22707.828,21999.277,25,78.939148,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00639,0,
640,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.65E-06,1415.1515,1217.1717,1146.4646,1217.1717,1287.8788,1457.5758,0.11818182,8575.7576,0.33636364,0,0,22517.734,22429.93,25,89.311584,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00640,0,
641,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.79E-06,241.41414,1005.0505,1104.0404,142.42424,1457.5758,439.39394,0.21818182,5747.4747,0.16969697,0,0,22584.828,22498.893,25,88.749626,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00641,0,
642,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.92E-06,198.9899,1386.8687,693.93939,453.53535,255.55556,142.42424,0.26969697,6353.5354,0.30909091,0,0,22335.133,22252.684,25,90.119362,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00642,0,
643,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.19E-06,467.67677,1330.303,1231.3131,184.84848,722.22222,326.26263,0.12121212,8676.7677,0.36060606,0,0,22602.053,22517.83,25,88.900314,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00643,0,
644,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.21E-06,1358.5859,1019.1919,934.34343,114.14141,990.90909,693.93939,0.28181818,1404.0404,0.3030303,0,0,22917.453,22837.143,25,89.90416,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00644,0,
645,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.44E-06,128.28283,411.11111,637.37374,241.41414,128.28283,1259.596,0.12121212,2616.1616,0.36969697,0,0,22600.604,22530.859,25,87.78096,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00645,0,
646,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.45E-06,962.62626,510.10101,962.62626,1330.303,891.91919,1443.4343,0.25454545,10393.939,0.37272727,0,0,22555.805,22470.338,25,88.593727,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00646,0,
647,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.82E-06,227.27273,241.41414,835.35354,623.23232,835.35354,764.64646,0.33636364,4939.3939,0.11515152,0,0,22785.764,22699.809,25,85.577827,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00647,0,
648,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.46E-06,1500,396.9697,948.48485,156.56566,665.65657,1302.0202,0.16666667,4333.3333,0.25454545,0,0,22859.418,22778.012,25,89.055099,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00648,0,
649,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.75E-06,708.08081,198.9899,297.9798,1146.4646,524.24242,467.67677,0.16060606,1404.0404,0.2969697,0,0,22612.229,22534.775,25,86.321823,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00649,0,
650,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.71E-06,213.13131,142.42424,184.84848,269.69697,1231.3131,1386.8687,0.34545455,6757.5758,0.27878788,0,0,22833.123,22767.789,25,89.257011,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00650,0,
651,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.32E-06,637.37374,920.20202,1443.4343,594.94949,906.06061,736.36364,0.25454545,2111.1111,0.33030303,0,0,22485.309,22399.73,25,88.26947,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00651,0,
652,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.34E-06,835.35354,1019.1919,849.49495,1287.8788,976.76768,1019.1919,0.12424242,8676.7677,0.20909091,0,0,22536.271,22448.855,25,90.061447,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00652,0,
653,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.35E-06,538.38384,1401.0101,1047.4747,297.9798,934.34343,538.38384,0.22727273,6050.5051,0.21212121,0,0,22687.904,22601.779,25,89.843658,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00653,0,
654,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.20E-06,396.9697,411.11111,1203.0303,382.82828,962.62626,425.25253,0.37272727,9383.8384,0.34545455,0,0,22683.43,22599.342,25,86.216454,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00654,0,
655,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.53E-06,156.56566,255.55556,1259.596,411.11111,297.9798,1188.8889,0.28787879,3929.2929,0.10909091,0,0,22805.986,22720.156,25,83.23951,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00655,0,
656,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.03E-06,411.11111,1188.8889,538.38384,877.77778,948.48485,326.26263,0.36363636,2010.101,0.27575758,0,0,22421.1,22340.135,25,90.329041,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00656,0,
657,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.95E-06,312.12121,524.24242,750.50505,510.10101,1485.8586,906.06061,0.18181818,1808.0808,0.34848485,0,0,22606.719,22523.723,25,87.704231,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00657,0,
658,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.32E-06,170.70707,538.38384,467.67677,1160.6061,297.9798,693.93939,0.38787879,6858.5859,0.37272727,0,0,22442.969,22364.498,25,86.960335,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00658,0,
659,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.60E-06,1217.1717,1273.7374,708.08081,609.09091,297.9798,750.50505,0.27272727,6959.596,0.27272727,0,0,22545.498,22460.121,25,91.142944,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00659,0,
660,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.24E-06,1259.596,1485.8586,863.63636,524.24242,1415.1515,651.51515,0.21515152,5646.4646,0.26969697,0,0,22575.969,22488.264,25,90.148735,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00660,0,
661,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.14E-06,665.65657,1132.3232,1146.4646,1188.8889,821.21212,821.21212,0.24242424,8979.798,0.13030303,0,0,22478.91,22392.688,25,89.375908,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00661,0,
662,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.23E-06,396.9697,934.34343,920.20202,1287.8788,510.10101,1019.1919,0.31212121,3929.2929,0.2969697,0,0,22415.121,22329.23,25,88.691605,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00662,0,
663,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.61E-06,354.54545,1019.1919,453.53535,1500,439.39394,891.91919,0.32121212,5747.4747,0.34848485,0,0,22331.098,22250.771,25,88.484947,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00663,0,
664,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.09E-06,849.49495,934.34343,1429.2929,736.36364,736.36364,708.08081,0.13636364,5646.4646,0.24242424,0,0,22579.564,22493.018,25,88.601898,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00664,0,
665,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.01E-06,1146.4646,227.27273,821.21212,807.07071,269.69697,100,0.16363636,1000,0.19393939,0,0,22757.805,22672.125,25,88.828743,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00665,0,
666,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.35E-06,1174.7475,863.63636,283.83838,651.51515,1415.1515,1061.6162,0.25757576,3727.2727,0.14545455,0,0,22217.682,22132.027,25,92.308441,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00666,0,
